,state,country,Lat,Long,date,confirmed,deaths,recovered,active,population,density,fertility,age,urban_percentage,icu,index,humidity,sunHour,tempC,windspeedKmph
3184,Heilongjiang,China,47.862,127.7615,09-02-2020,307,6,14,287,1438207241,153,1.7,38,0.61,4.2,3424,57,8.7,9,3
3185,Henan,China,33.882,113.614,09-02-2020,1033,6,153,874,1438207241,153,1.7,38,0.61,4.2,3425,57,8.7,9,3
3186,Hong Kong,China,22.3,114.2,09-02-2020,29,1,0,28,1438207241,153,1.7,38,0.61,4.2,3426,57,8.7,9,3
3187,Hubei,China,30.9756,112.2707,09-02-2020,29631,871,1795,26965,1438207241,153,1.7,38,0.61,4.2,3427,57,8.7,9,3
3188,Hunan,China,27.6104,111.7088,09-02-2020,838,1,186,651,1438207241,153,1.7,38,0.61,4.2,3428,57,8.7,9,3
3189,Inner Mongolia,China,44.0935,113.9448,09-02-2020,54,0,5,49,1438207241,153,1.7,38,0.61,4.2,3429,57,8.7,9,3
3190,Jiangsu,China,32.9711,119.455,09-02-2020,468,0,71,397,1438207241,153,1.7,38,0.61,4.2,3430,57,8.7,9,3
3191,Jiangxi,China,27.614,115.7221,09-02-2020,740,0,73,667,1438207241,153,1.7,38,0.61,4.2,3431,57,8.7,9,3
3192,Jilin,China,43.6661,126.1923,09-02-2020,78,1,12,65,1438207241,153,1.7,38,0.61,4.2,3432,57,8.7,9,3
3193,Liaoning,China,41.2956,122.6085,09-02-2020,107,0,12,95,1438207241,153,1.7,38,0.61,4.2,3433,57,8.7,9,3
3194,Macau,China,22.1667,113.55,09-02-2020,10,0,1,9,1438207241,153,1.7,38,0.61,4.2,3434,57,8.7,9,3
3195,Ningxia,China,37.2692,106.1655,09-02-2020,45,0,13,32,1438207241,153,1.7,38,0.61,4.2,3435,57,8.7,9,3
3196,Qinghai,China,35.7452,95.9956,09-02-2020,18,0,3,15,1438207241,153,1.7,38,0.61,4.2,3436,57,8.7,9,3
3197,Shaanxi,China,35.1917,108.8701,09-02-2020,208,0,25,183,1438207241,153,1.7,38,0.61,4.2,3437,57,8.7,9,3
3198,Shandong,China,36.3427,118.1498,09-02-2020,444,1,63,380,1438207241,153,1.7,38,0.61,4.2,3438,57,8.7,9,3
3199,Shanghai,China,31.202,121.4491,09-02-2020,293,1,44,248,1438207241,153,1.7,38,0.61,4.2,3439,57,8.7,9,3
3200,Shanxi,China,37.5777,112.2922,09-02-2020,119,0,25,94,1438207241,153,1.7,38,0.61,4.2,3440,57,8.7,9,3
3201,Sichuan,China,30.6171,102.7103,09-02-2020,386,1,71,314,1438207241,153,1.7,38,0.61,4.2,3441,57,8.7,9,3
3202,Tianjin,China,39.3054,117.323,09-02-2020,91,1,4,86,1438207241,153,1.7,38,0.61,4.2,3442,57,8.7,9,3
3203,Tibet,China,31.6927,88.0924,09-02-2020,1,0,0,1,1438207241,153,1.7,38,0.61,4.2,3443,57,8.7,9,3
3204,Xinjiang,China,41.1129,85.2401,09-02-2020,45,0,0,45,1438207241,153,1.7,38,0.61,4.2,3444,57,8.7,9,3
3205,Yunnan,China,24.974,101.487,09-02-2020,141,0,18,123,1438207241,153,1.7,38,0.61,4.2,3445,57,8.7,9,3
3206,Zhejiang,China,29.1832,120.0934,09-02-2020,1075,0,201,874,1438207241,153,1.7,38,0.61,4.2,3446,57,8.7,9,3
3207,Anhui,China,31.8257,117.2264,10-02-2020,830,3,88,739,1438207241,153,1.7,38,0.61,4.2,3447,44,8.7,13,3
3208,Beijing,China,40.1824,116.4142,10-02-2020,337,2,44,291,1438207241,153,1.7,38,0.61,4.2,3448,44,8.7,13,3
3209,Chongqing,China,30.0572,107.874,10-02-2020,486,2,66,418,1438207241,153,1.7,38,0.61,4.2,3449,44,8.7,13,3
3210,Fujian,China,26.0789,117.9874,10-02-2020,261,0,39,222,1438207241,153,1.7,38,0.61,4.2,3450,44,8.7,13,3
3211,Gansu,China,37.8099,101.0583,10-02-2020,83,2,17,64,1438207241,153,1.7,38,0.61,4.2,3451,44,8.7,13,3
3212,Guangdong,China,23.3417,113.4244,10-02-2020,1159,1,167,991,1438207241,153,1.7,38,0.61,4.2,3452,44,8.7,13,3
3213,Guangxi,China,23.8298,108.7881,10-02-2020,210,1,24,185,1438207241,153,1.7,38,0.61,4.2,3453,44,8.7,13,3
3214,Guizhou,China,26.8154,106.8748,10-02-2020,109,1,10,98,1438207241,153,1.7,38,0.61,4.2,3454,44,8.7,13,3
3215,Hainan,China,19.1959,109.7453,10-02-2020,138,3,19,116,1438207241,153,1.7,38,0.61,4.2,3455,44,8.7,13,3
3216,Hebei,China,39.549,116.1306,10-02-2020,218,2,41,175,1438207241,153,1.7,38,0.61,4.2,3456,44,8.7,13,3
3217,Heilongjiang,China,47.862,127.7615,10-02-2020,331,7,30,294,1438207241,153,1.7,38,0.61,4.2,3457,44,8.7,13,3
3218,Henan,China,33.882,113.614,10-02-2020,1073,6,191,876,1438207241,153,1.7,38,0.61,4.2,3458,44,8.7,13,3
3219,Hong Kong,China,22.3,114.2,10-02-2020,38,1,0,37,1438207241,153,1.7,38,0.61,4.2,3459,44,8.7,13,3
3220,Hubei,China,30.9756,112.2707,10-02-2020,31728,974,2222,28532,1438207241,153,1.7,38,0.61,4.2,3460,44,8.7,13,3
3221,Hunan,China,27.6104,111.7088,10-02-2020,879,1,208,670,1438207241,153,1.7,38,0.61,4.2,3461,44,8.7,13,3
3222,Inner Mongolia,China,44.0935,113.9448,10-02-2020,58,0,5,53,1438207241,153,1.7,38,0.61,4.2,3462,44,8.7,13,3
3223,Jiangsu,China,32.9711,119.455,10-02-2020,492,0,81,411,1438207241,153,1.7,38,0.61,4.2,3463,44,8.7,13,3
3224,Jiangxi,China,27.614,115.7221,10-02-2020,771,1,105,665,1438207241,153,1.7,38,0.61,4.2,3464,44,8.7,13,3
3225,Jilin,China,43.6661,126.1923,10-02-2020,80,1,13,66,1438207241,153,1.7,38,0.61,4.2,3465,44,8.7,13,3
3226,Liaoning,China,41.2956,122.6085,10-02-2020,108,0,13,95,1438207241,153,1.7,38,0.61,4.2,3466,44,8.7,13,3
3227,Macau,China,22.1667,113.55,10-02-2020,10,0,1,9,1438207241,153,1.7,38,0.61,4.2,3467,44,8.7,13,3
3228,Ningxia,China,37.2692,106.1655,10-02-2020,49,0,13,36,1438207241,153,1.7,38,0.61,4.2,3468,44,8.7,13,3
3229,Qinghai,China,35.7452,95.9956,10-02-2020,18,0,3,15,1438207241,153,1.7,38,0.61,4.2,3469,44,8.7,13,3
3230,Shaanxi,China,35.1917,108.8701,10-02-2020,213,0,30,183,1438207241,153,1.7,38,0.61,4.2,3470,44,8.7,13,3
3231,Shandong,China,36.3427,118.1498,10-02-2020,466,1,66,399,1438207241,153,1.7,38,0.61,4.2,3471,44,8.7,13,3
3232,Shanghai,China,31.202,121.4491,10-02-2020,299,1,48,250,1438207241,153,1.7,38,0.61,4.2,3472,44,8.7,13,3
3233,Shanxi,China,37.5777,112.2922,10-02-2020,119,0,25,94,1438207241,153,1.7,38,0.61,4.2,3473,44,8.7,13,3
3234,Sichuan,China,30.6171,102.7103,10-02-2020,405,1,80,324,1438207241,153,1.7,38,0.61,4.2,3474,44,8.7,13,3
3235,Tianjin,China,39.3054,117.323,10-02-2020,95,1,8,86,1438207241,153,1.7,38,0.61,4.2,3475,44,8.7,13,3
3236,Tibet,China,31.6927,88.0924,10-02-2020,1,0,0,1,1438207241,153,1.7,38,0.61,4.2,3476,44,8.7,13,3
3237,Xinjiang,China,41.1129,85.2401,10-02-2020,49,0,0,49,1438207241,153,1.7,38,0.61,4.2,3477,44,8.7,13,3
3238,Yunnan,China,24.974,101.487,10-02-2020,149,0,19,130,1438207241,153,1.7,38,0.61,4.2,3478,44,8.7,13,3
3239,Zhejiang,China,29.1832,120.0934,10-02-2020,1092,0,242,850,1438207241,153,1.7,38,0.61,4.2,3479,44,8.7,13,3
3240,Anhui,China,31.8257,117.2264,11-02-2020,860,4,105,751,1438207241,153,1.7,38,0.61,4.2,3480,49,8.7,11,4
3241,Beijing,China,40.1824,116.4142,11-02-2020,342,3,48,291,1438207241,153,1.7,38,0.61,4.2,3481,49,8.7,11,4
3242,Chongqing,China,30.0572,107.874,11-02-2020,505,3,79,423,1438207241,153,1.7,38,0.61,4.2,3482,49,8.7,11,4
3243,Fujian,China,26.0789,117.9874,11-02-2020,267,0,45,222,1438207241,153,1.7,38,0.61,4.2,3483,49,8.7,11,4
3244,Gansu,China,37.8099,101.0583,11-02-2020,86,2,24,60,1438207241,153,1.7,38,0.61,4.2,3484,49,8.7,11,4
3245,Guangdong,China,23.3417,113.4244,11-02-2020,1177,1,212,964,1438207241,153,1.7,38,0.61,4.2,3485,49,8.7,11,4
3246,Guangxi,China,23.8298,108.7881,11-02-2020,215,1,33,181,1438207241,153,1.7,38,0.61,4.2,3486,49,8.7,11,4
3247,Guizhou,China,26.8154,106.8748,11-02-2020,127,1,17,109,1438207241,153,1.7,38,0.61,4.2,3487,49,8.7,11,4
3248,Hainan,China,19.1959,109.7453,11-02-2020,144,3,20,121,1438207241,153,1.7,38,0.61,4.2,3488,49,8.7,11,4
3249,Hebei,China,39.549,116.1306,11-02-2020,239,2,48,189,1438207241,153,1.7,38,0.61,4.2,3489,49,8.7,11,4
3250,Heilongjiang,China,47.862,127.7615,11-02-2020,360,8,28,324,1438207241,153,1.7,38,0.61,4.2,3490,49,8.7,11,4
3251,Henan,China,33.882,113.614,11-02-2020,1105,7,218,880,1438207241,153,1.7,38,0.61,4.2,3491,49,8.7,11,4
3252,Hong Kong,China,22.3,114.2,11-02-2020,49,1,0,48,1438207241,153,1.7,38,0.61,4.2,3492,49,8.7,11,4
3253,Hubei,China,30.9756,112.2707,11-02-2020,33366,1068,2639,29659,1438207241,153,1.7,38,0.61,4.2,3493,49,8.7,11,4
3254,Hunan,China,27.6104,111.7088,11-02-2020,912,1,247,664,1438207241,153,1.7,38,0.61,4.2,3494,49,8.7,11,4
3255,Inner Mongolia,China,44.0935,113.9448,11-02-2020,58,0,5,53,1438207241,153,1.7,38,0.61,4.2,3495,49,8.7,11,4
3256,Jiangsu,China,32.9711,119.455,11-02-2020,515,0,93,422,1438207241,153,1.7,38,0.61,4.2,3496,49,8.7,11,4
3257,Jiangxi,China,27.614,115.7221,11-02-2020,804,1,128,675,1438207241,153,1.7,38,0.61,4.2,3497,49,8.7,11,4
3258,Jilin,China,43.6661,126.1923,11-02-2020,81,1,18,62,1438207241,153,1.7,38,0.61,4.2,3498,49,8.7,11,4
3259,Liaoning,China,41.2956,122.6085,11-02-2020,111,0,19,92,1438207241,153,1.7,38,0.61,4.2,3499,49,8.7,11,4
3260,Macau,China,22.1667,113.55,11-02-2020,10,0,1,9,1438207241,153,1.7,38,0.61,4.2,3500,49,8.7,11,4
3261,Ningxia,China,37.2692,106.1655,11-02-2020,53,0,22,31,1438207241,153,1.7,38,0.61,4.2,3501,49,8.7,11,4
3262,Qinghai,China,35.7452,95.9956,11-02-2020,18,0,5,13,1438207241,153,1.7,38,0.61,4.2,3502,49,8.7,11,4
3263,Shaanxi,China,35.1917,108.8701,11-02-2020,219,0,32,187,1438207241,153,1.7,38,0.61,4.2,3503,49,8.7,11,4
3264,Shandong,China,36.3427,118.1498,11-02-2020,487,1,80,406,1438207241,153,1.7,38,0.61,4.2,3504,49,8.7,11,4
3265,Shanghai,China,31.202,121.4491,11-02-2020,303,1,52,250,1438207241,153,1.7,38,0.61,4.2,3505,49,8.7,11,4
3266,Shanxi,China,37.5777,112.2922,11-02-2020,124,0,30,94,1438207241,153,1.7,38,0.61,4.2,3506,49,8.7,11,4
3267,Sichuan,China,30.6171,102.7103,11-02-2020,417,1,85,331,1438207241,153,1.7,38,0.61,4.2,3507,49,8.7,11,4
3268,Tianjin,China,39.3054,117.323,11-02-2020,106,2,10,94,1438207241,153,1.7,38,0.61,4.2,3508,49,8.7,11,4
3269,Tibet,China,31.6927,88.0924,11-02-2020,1,0,0,1,1438207241,153,1.7,38,0.61,4.2,3509,49,8.7,11,4
3270,Xinjiang,China,41.1129,85.2401,11-02-2020,55,0,3,52,1438207241,153,1.7,38,0.61,4.2,3510,49,8.7,11,4
3271,Yunnan,China,24.974,101.487,11-02-2020,153,0,20,133,1438207241,153,1.7,38,0.61,4.2,3511,49,8.7,11,4
3272,Zhejiang,China,29.1832,120.0934,11-02-2020,1117,0,270,847,1438207241,153,1.7,38,0.61,4.2,3512,49,8.7,11,4
3273,Anhui,China,31.8257,117.2264,12-02-2020,889,4,127,758,1438207241,153,1.7,38,0.61,4.2,3513,50,8.7,15,4
3274,Beijing,China,40.1824,116.4142,12-02-2020,352,3,56,293,1438207241,153,1.7,38,0.61,4.2,3514,50,8.7,15,4
3275,Chongqing,China,30.0572,107.874,12-02-2020,518,3,102,413,1438207241,153,1.7,38,0.61,4.2,3515,50,8.7,15,4
3276,Fujian,China,26.0789,117.9874,12-02-2020,272,0,53,219,1438207241,153,1.7,38,0.61,4.2,3516,50,8.7,15,4
3277,Gansu,China,37.8099,101.0583,12-02-2020,87,2,31,54,1438207241,153,1.7,38,0.61,4.2,3517,50,8.7,15,4
3278,Guangdong,China,23.3417,113.4244,12-02-2020,1219,1,275,943,1438207241,153,1.7,38,0.61,4.2,3518,50,8.7,15,4
3279,Guangxi,China,23.8298,108.7881,12-02-2020,222,1,32,189,1438207241,153,1.7,38,0.61,4.2,3519,50,8.7,15,4
3280,Guizhou,China,26.8154,106.8748,12-02-2020,133,1,18,114,1438207241,153,1.7,38,0.61,4.2,3520,50,8.7,15,4
3281,Hainan,China,19.1959,109.7453,12-02-2020,157,4,27,126,1438207241,153,1.7,38,0.61,4.2,3521,50,8.7,15,4
3282,Hebei,China,39.549,116.1306,12-02-2020,251,2,54,195,1438207241,153,1.7,38,0.61,4.2,3522,50,8.7,15,4
3283,Heilongjiang,China,47.862,127.7615,12-02-2020,378,8,31,339,1438207241,153,1.7,38,0.61,4.2,3523,50,8.7,15,4
3284,Henan,China,33.882,113.614,12-02-2020,1135,8,246,881,1438207241,153,1.7,38,0.61,4.2,3524,50,8.7,15,4
3285,Hong Kong,China,22.3,114.2,12-02-2020,50,1,1,48,1438207241,153,1.7,38,0.61,4.2,3525,50,8.7,15,4
3286,Hubei,China,30.9756,112.2707,12-02-2020,34874,1068,2686,31120,1438207241,153,1.7,38,0.61,4.2,3526,50,8.7,15,4
3287,Hunan,China,27.6104,111.7088,12-02-2020,946,2,304,640,1438207241,153,1.7,38,0.61,4.2,3527,50,8.7,15,4
3288,Inner Mongolia,China,44.0935,113.9448,12-02-2020,60,0,6,54,1438207241,153,1.7,38,0.61,4.2,3528,50,8.7,15,4
3289,Jiangsu,China,32.9711,119.455,12-02-2020,543,0,125,418,1438207241,153,1.7,38,0.61,4.2,3529,50,8.7,15,4
3290,Jiangxi,China,27.614,115.7221,12-02-2020,844,1,152,691,1438207241,153,1.7,38,0.61,4.2,3530,50,8.7,15,4
3291,Jilin,China,43.6661,126.1923,12-02-2020,83,1,22,60,1438207241,153,1.7,38,0.61,4.2,3531,50,8.7,15,4
3292,Liaoning,China,41.2956,122.6085,12-02-2020,116,1,20,95,1438207241,153,1.7,38,0.61,4.2,3532,50,8.7,15,4
3293,Macau,China,22.1667,113.55,12-02-2020,10,0,2,8,1438207241,153,1.7,38,0.61,4.2,3533,50,8.7,15,4
3294,Ningxia,China,37.2692,106.1655,12-02-2020,58,0,24,34,1438207241,153,1.7,38,0.61,4.2,3534,50,8.7,15,4
3295,Qinghai,China,35.7452,95.9956,12-02-2020,18,0,9,9,1438207241,153,1.7,38,0.61,4.2,3535,50,8.7,15,4
3296,Shaanxi,China,35.1917,108.8701,12-02-2020,225,0,43,182,1438207241,153,1.7,38,0.61,4.2,3536,50,8.7,15,4
3297,Shandong,China,36.3427,118.1498,12-02-2020,497,2,92,403,1438207241,153,1.7,38,0.61,4.2,3537,50,8.7,15,4
3298,Shanghai,China,31.202,121.4491,12-02-2020,311,1,57,253,1438207241,153,1.7,38,0.61,4.2,3538,50,8.7,15,4
3299,Shanxi,China,37.5777,112.2922,12-02-2020,126,0,33,93,1438207241,153,1.7,38,0.61,4.2,3539,50,8.7,15,4
3300,Sichuan,China,30.6171,102.7103,12-02-2020,436,1,92,343,1438207241,153,1.7,38,0.61,4.2,3540,50,8.7,15,4
3301,Tianjin,China,39.3054,117.323,12-02-2020,112,2,11,99,1438207241,153,1.7,38,0.61,4.2,3541,50,8.7,15,4
3302,Tibet,China,31.6927,88.0924,12-02-2020,1,0,1,0,1438207241,153,1.7,38,0.61,4.2,3542,50,8.7,15,4
3303,Xinjiang,China,41.1129,85.2401,12-02-2020,59,0,3,56,1438207241,153,1.7,38,0.61,4.2,3543,50,8.7,15,4
3304,Yunnan,China,24.974,101.487,12-02-2020,154,0,26,128,1438207241,153,1.7,38,0.61,4.2,3544,50,8.7,15,4
3305,Zhejiang,China,29.1832,120.0934,12-02-2020,1131,0,321,810,1438207241,153,1.7,38,0.61,4.2,3545,50,8.7,15,4
3306,Anhui,China,31.8257,117.2264,13-02-2020,910,5,157,748,1438207241,153,1.7,38,0.61,4.2,3546,57,8.7,14,6
3307,Beijing,China,40.1824,116.4142,13-02-2020,366,3,69,294,1438207241,153,1.7,38,0.61,4.2,3547,57,8.7,14,6
3308,Chongqing,China,30.0572,107.874,13-02-2020,529,4,128,397,1438207241,153,1.7,38,0.61,4.2,3548,57,8.7,14,6
3309,Fujian,China,26.0789,117.9874,13-02-2020,279,0,57,222,1438207241,153,1.7,38,0.61,4.2,3549,57,8.7,14,6
3310,Gansu,China,37.8099,101.0583,13-02-2020,90,2,39,49,1438207241,153,1.7,38,0.61,4.2,3550,57,8.7,14,6
3311,Guangdong,China,23.3417,113.4244,13-02-2020,1241,2,314,925,1438207241,153,1.7,38,0.61,4.2,3551,57,8.7,14,6
3312,Guangxi,China,23.8298,108.7881,13-02-2020,222,2,33,187,1438207241,153,1.7,38,0.61,4.2,3552,57,8.7,14,6
3313,Guizhou,China,26.8154,106.8748,13-02-2020,135,1,27,107,1438207241,153,1.7,38,0.61,4.2,3553,57,8.7,14,6
3314,Hainan,China,19.1959,109.7453,13-02-2020,157,4,30,123,1438207241,153,1.7,38,0.61,4.2,3554,57,8.7,14,6
3315,Hebei,China,39.549,116.1306,13-02-2020,265,3,68,194,1438207241,153,1.7,38,0.61,4.2,3555,57,8.7,14,6
3316,Heilongjiang,China,47.862,127.7615,13-02-2020,395,9,33,353,1438207241,153,1.7,38,0.61,4.2,3556,57,8.7,14,6
3317,Henan,China,33.882,113.614,13-02-2020,1169,10,296,863,1438207241,153,1.7,38,0.61,4.2,3557,57,8.7,14,6
3318,Hong Kong,China,22.3,114.2,13-02-2020,53,1,1,51,1438207241,153,1.7,38,0.61,4.2,3558,57,8.7,14,6
3319,Hubei,China,30.9756,112.2707,13-02-2020,48206,1310,3459,43437,1438207241,153,1.7,38,0.61,4.2,3559,57,8.7,14,6
3320,Hunan,China,27.6104,111.7088,13-02-2020,968,2,339,627,1438207241,153,1.7,38,0.61,4.2,3560,57,8.7,14,6
3321,Inner Mongolia,China,44.0935,113.9448,13-02-2020,61,0,6,55,1438207241,153,1.7,38,0.61,4.2,3561,57,8.7,14,6
3322,Jiangsu,China,32.9711,119.455,13-02-2020,570,0,139,431,1438207241,153,1.7,38,0.61,4.2,3562,57,8.7,14,6
3323,Jiangxi,China,27.614,115.7221,13-02-2020,872,1,170,701,1438207241,153,1.7,38,0.61,4.2,3563,57,8.7,14,6
3324,Jilin,China,43.6661,126.1923,13-02-2020,84,1,24,59,1438207241,153,1.7,38,0.61,4.2,3564,57,8.7,14,6
3325,Liaoning,China,41.2956,122.6085,13-02-2020,117,1,22,94,1438207241,153,1.7,38,0.61,4.2,3565,57,8.7,14,6
3326,Macau,China,22.1667,113.55,13-02-2020,10,0,3,7,1438207241,153,1.7,38,0.61,4.2,3566,57,8.7,14,6
3327,Ningxia,China,37.2692,106.1655,13-02-2020,64,0,24,40,1438207241,153,1.7,38,0.61,4.2,3567,57,8.7,14,6
3328,Qinghai,China,35.7452,95.9956,13-02-2020,18,0,11,7,1438207241,153,1.7,38,0.61,4.2,3568,57,8.7,14,6
3329,Shaanxi,China,35.1917,108.8701,13-02-2020,229,0,46,183,1438207241,153,1.7,38,0.61,4.2,3569,57,8.7,14,6
3330,Shandong,China,36.3427,118.1498,13-02-2020,509,2,105,402,1438207241,153,1.7,38,0.61,4.2,3570,57,8.7,14,6
3331,Shanghai,China,31.202,121.4491,13-02-2020,315,1,62,252,1438207241,153,1.7,38,0.61,4.2,3571,57,8.7,14,6
3332,Shanxi,China,37.5777,112.2922,13-02-2020,126,0,36,90,1438207241,153,1.7,38,0.61,4.2,3572,57,8.7,14,6
3333,Sichuan,China,30.6171,102.7103,13-02-2020,451,1,104,346,1438207241,153,1.7,38,0.61,4.2,3573,57,8.7,14,6
3334,Tianjin,China,39.3054,117.323,13-02-2020,119,3,21,95,1438207241,153,1.7,38,0.61,4.2,3574,57,8.7,14,6
3335,Tibet,China,31.6927,88.0924,13-02-2020,1,0,1,0,1438207241,153,1.7,38,0.61,4.2,3575,57,8.7,14,6
3336,Xinjiang,China,41.1129,85.2401,13-02-2020,63,1,6,56,1438207241,153,1.7,38,0.61,4.2,3576,57,8.7,14,6
3337,Yunnan,China,24.974,101.487,13-02-2020,156,0,27,129,1438207241,153,1.7,38,0.61,4.2,3577,57,8.7,14,6
3338,Zhejiang,China,29.1832,120.0934,13-02-2020,1145,0,360,785,1438207241,153,1.7,38,0.61,4.2,3578,57,8.7,14,6
3339,Anhui,China,31.8257,117.2264,14-02-2020,934,6,193,735,1438207241,153,1.7,38,0.61,4.2,3579,80,3.9,2,10
3340,Beijing,China,40.1824,116.4142,14-02-2020,372,3,80,289,1438207241,153,1.7,38,0.61,4.2,3580,80,3.9,2,10
3341,Chongqing,China,30.0572,107.874,14-02-2020,537,5,152,380,1438207241,153,1.7,38,0.61,4.2,3581,80,3.9,2,10
3342,Fujian,China,26.0789,117.9874,14-02-2020,281,0,63,218,1438207241,153,1.7,38,0.61,4.2,3582,80,3.9,2,10
3343,Gansu,China,37.8099,101.0583,14-02-2020,90,2,39,49,1438207241,153,1.7,38,0.61,4.2,3583,80,3.9,2,10
3344,Guangdong,China,23.3417,113.4244,14-02-2020,1261,2,362,897,1438207241,153,1.7,38,0.61,4.2,3584,80,3.9,2,10
3345,Guangxi,China,23.8298,108.7881,14-02-2020,226,2,36,188,1438207241,153,1.7,38,0.61,4.2,3585,80,3.9,2,10
3346,Guizhou,China,26.8154,106.8748,14-02-2020,140,1,28,111,1438207241,153,1.7,38,0.61,4.2,3586,80,3.9,2,10
3347,Hainan,China,19.1959,109.7453,14-02-2020,159,4,43,112,1438207241,153,1.7,38,0.61,4.2,3587,80,3.9,2,10
3348,Hebei,China,39.549,116.1306,14-02-2020,283,3,87,193,1438207241,153,1.7,38,0.61,4.2,3588,80,3.9,2,10
3349,Heilongjiang,China,47.862,127.7615,14-02-2020,419,11,47,361,1438207241,153,1.7,38,0.61,4.2,3589,80,3.9,2,10
3350,Henan,China,33.882,113.614,14-02-2020,1184,11,357,816,1438207241,153,1.7,38,0.61,4.2,3590,80,3.9,2,10
3351,Hong Kong,China,22.3,114.2,14-02-2020,56,1,1,54,1438207241,153,1.7,38,0.61,4.2,3591,80,3.9,2,10
3352,Hubei,China,30.9756,112.2707,14-02-2020,54406,1457,4774,48175,1438207241,153,1.7,38,0.61,4.2,3592,80,3.9,2,10
3353,Hunan,China,27.6104,111.7088,14-02-2020,988,2,364,622,1438207241,153,1.7,38,0.61,4.2,3593,80,3.9,2,10
3354,Inner Mongolia,China,44.0935,113.9448,14-02-2020,65,0,6,59,1438207241,153,1.7,38,0.61,4.2,3594,80,3.9,2,10
3355,Jiangsu,China,32.9711,119.455,14-02-2020,593,0,157,436,1438207241,153,1.7,38,0.61,4.2,3595,80,3.9,2,10
3356,Jiangxi,China,27.614,115.7221,14-02-2020,900,1,187,712,1438207241,153,1.7,38,0.61,4.2,3596,80,3.9,2,10
3357,Jilin,China,43.6661,126.1923,14-02-2020,86,1,25,60,1438207241,153,1.7,38,0.61,4.2,3597,80,3.9,2,10
3358,Liaoning,China,41.2956,122.6085,14-02-2020,119,1,29,89,1438207241,153,1.7,38,0.61,4.2,3598,80,3.9,2,10
3359,Macau,China,22.1667,113.55,14-02-2020,10,0,3,7,1438207241,153,1.7,38,0.61,4.2,3599,80,3.9,2,10
3360,Ningxia,China,37.2692,106.1655,14-02-2020,67,0,24,43,1438207241,153,1.7,38,0.61,4.2,3600,80,3.9,2,10
3361,Qinghai,China,35.7452,95.9956,14-02-2020,18,0,11,7,1438207241,153,1.7,38,0.61,4.2,3601,80,3.9,2,10
3362,Shaanxi,China,35.1917,108.8701,14-02-2020,230,0,54,176,1438207241,153,1.7,38,0.61,4.2,3602,80,3.9,2,10
3363,Shandong,China,36.3427,118.1498,14-02-2020,523,2,136,385,1438207241,153,1.7,38,0.61,4.2,3603,80,3.9,2,10
3364,Shanghai,China,31.202,121.4491,14-02-2020,318,1,90,227,1438207241,153,1.7,38,0.61,4.2,3604,80,3.9,2,10
3365,Shanxi,China,37.5777,112.2922,14-02-2020,127,0,38,89,1438207241,153,1.7,38,0.61,4.2,3605,80,3.9,2,10
3366,Sichuan,China,30.6171,102.7103,14-02-2020,463,1,114,348,1438207241,153,1.7,38,0.61,4.2,3606,80,3.9,2,10
3367,Tianjin,China,39.3054,117.323,14-02-2020,120,3,31,86,1438207241,153,1.7,38,0.61,4.2,3607,80,3.9,2,10
3368,Tibet,China,31.6927,88.0924,14-02-2020,1,0,1,0,1438207241,153,1.7,38,0.61,4.2,3608,80,3.9,2,10
3369,Xinjiang,China,41.1129,85.2401,14-02-2020,65,1,6,58,1438207241,153,1.7,38,0.61,4.2,3609,80,3.9,2,10
3370,Yunnan,China,24.974,101.487,14-02-2020,162,0,36,126,1438207241,153,1.7,38,0.61,4.2,3610,80,3.9,2,10
3371,Zhejiang,China,29.1832,120.0934,14-02-2020,1155,0,403,752,1438207241,153,1.7,38,0.61,4.2,3611,80,3.9,2,10
3372,Anhui,China,31.8257,117.2264,15-02-2020,950,6,221,723,1438207241,153,1.7,38,0.61,4.2,3612,30,8.7,-1,21
3373,Beijing,China,40.1824,116.4142,15-02-2020,375,4,98,273,1438207241,153,1.7,38,0.61,4.2,3613,30,8.7,-1,21
